GEOID,NAME,total_pop,med_hh_income,pct_poverty,pct_unemployed,pct_less_hs,pct_bachelors_plus,pct_disability,pct_renter,pct_no_vehicle,pct_no_internet,pct_under5,pct_65plus
15001021203,Census Tract 212.03; Hawaii County; Hawaii,5534,47925,13.188901558342836,14.259597806215721,0.097442143727162,8.33130328867235,20.915032679738562,20.958083832335326,4.744357438968217,7.461999078765545,7.300325262016624,27.340079508492956
15001021511,Census Tract 215.11; Hawaii County; Hawaii,2302,80179,2.8670721112076456,4.861111111111112,0,18.969849246231156,22.97650130548303,33.70786516853933,0,2.4077046548956664,8.774978279756732,25.412684622067765
15003001202,Census Tract 12.02; Honolulu County; Hawaii,3197,110750,12.656641604010025,2.3013698630136985,12.048192771084338,25.675114250103864,18.17328745699093,31.656184486373167,8.280922431865829,6.498951781970649,5.09852987175477,22.208320300281514
15003003409,Census Tract 34.09; Honolulu County; Hawaii,1777,85673,3.1513787281935843,5.128205128205128,5.975049244911359,24.2284963887065,5.833333333333333,61.695607763023496,4.39223697650664,2.3493360572012256,0.4501969611705121,16.54473832301632
15003008012,Census Tract 80.12; Honolulu County; Hawaii,2875,112917,5.923344947735192,2.2988505747126435,0.7314974182444062,20.998278829604132,14.916931778013431,19.263803680981596,8.71165644171779,4.9079754601226995,3.6521739130434785,34.08695652173913
15003002205,Census Tract 22.05; Honolulu County; Hawaii,1904,74631,4.464285714285714,0.8159564823209429,0,43.003412969283275,14.390756302521007,58.651685393258425,1.6853932584269662,1.2359550561797752,1.523109243697479,18.277310924369747
15003008416,Census Tract 84.16; Honolulu County; Hawaii,3257,125938,1.5658581516733188,3.803131991051454,0.5919854280510018,13.296903460837886,27.595972309628696,20.877817319098458,0.7117437722419928,2.7283511269276395,4.912496162112373,5.403745778323611
15003000402,Census Tract 4.02; Honolulu County; Hawaii,4118,190573,1.9183472700442696,3.556771545827633,0.5860579888957435,40.80814312152992,17.956204379562042,14.960058097313,0.7988380537400145,2.251270878721859,3.885381253035454,28.60611947547353
15009030709,Census Tract 307.09; Maui County; Hawaii,3666,84510,9.083469721767594,3.4740780331373595,1.7779268701777928,24.488426702448844,11.739983188568226,49.453883495145625,0.42475728155339804,5.946601941747573,4.228041462084016,29.241680305510094
15003008937,Census Tract 89.37; Honolulu County; Hawaii,2093,106316,6.688963210702341,0,2.484472049689441,19.73775017253278,23.870967741935484,62.890625,3.3203125,1.7578125,9.221213569039657,7.5967510750119445
15003008411,Census Tract 84.11; Honolulu County; Hawaii,3405,125452,5.3744493392070485,2.0521353300055463,0.7421150278293136,19.573283858998145,27.60400850288491,43.92446633825944,0,3.201970443349754,11.218795888399413,9.33920704845815
15003008418,Census Tract 84.18; Honolulu County; Hawaii,5249,125875,4.9008390541571325,7.941712204007286,3.0585106382978724,23.085106382978722,22.326742177001343,36.76470588235294,0.9558823529411765,5.588235294117648,5.98209182701467,20.441988950276244
15003009511,Census Tract 95.11; Honolulu County; Hawaii,3141,73800,2.9926774912448266,9.563758389261745,0.7633587786259541,32.44274809160305,55.974557019536576,99.11242603550295,0,0,23.52753900031837,0
15003010507,Census Tract 105.07; Honolulu County; Hawaii,5614,107589,15.716845878136201,5.904617713853141,0.6653019447287616,18.014329580348004,23.59161349134002,36.195965417867434,1.440922190201729,1.440922190201729,8.62130388314927,18.222301389383684
15003001801,Census Tract 18.01; Honolulu County; Hawaii,743,63375,23.418573351278603,17.142857142857142,0,25.783475783475783,1.9099590723055935,69.98050682261209,13.060428849902534,7.212475633528265,0,25.168236877523555
15007040800,Census Tract 408; Kauai County; Hawaii,3985,88387,6.725219573400251,5.792546026044006,3.9208760155422113,11.162133521723772,18.94206549118388,53.31541218637993,0,8.870967741935484,3.5131744040150563,18.268506900878293
15003008002,Census Tract 80.02; Honolulu County; Hawaii,2833,112578,5.497287522603978,3.2710280373831773,2.6631158455392807,24.01242787394585,11.151603498542274,22.58469259723965,5.269761606022585,17.314930991217064,2.5414754677020825,25.94422873279209
15003010905,Census Tract 109.05; Honolulu County; Hawaii,2421,107875,6.195786864931847,1.4096916299559472,1.932367149758454,23.564143853998925,18.889845094664373,31.646932185145317,1.2917115177610334,6.243272335844995,7.063197026022305,27.01363073110285
15003008625,Census Tract 86.25; Honolulu County; Hawaii,3408,79441,8.033323415650104,4.507405022537025,7.5273722627737225,11.815693430656934,24.403885781571972,34.46153846153846,0,20.717948717948715,5.369718309859155,21.332159624413148
15003001102,Census Tract 11.02; Honolulu County; Hawaii,2030,103824,10.147783251231528,5.5906221821460775,3.362474781439139,25.487558843308676,20.541871921182267,34.023668639053255,9.911242603550296,18.34319526627219,3.251231527093596,22.857142857142858
15003005200,Census Tract 52; Honolulu County; Hawaii,2483,26776,37.65606121627064,3.6003600360036003,17.20972923359339,12.895823772372648,8.658880386629079,100,0,22.279792746113987,0,31.373338703181634
15003980300,Census Tract 9803; Honolulu County; Hawaii,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15003004000,Census Tract 40; Honolulu County; Hawaii,1624,79545,14.100985221674877,2.6410564225690276,0,44.81658692185008,10.718711276332094,59.24657534246576,4.794520547945205,1.82648401826484,3.386699507389163,20.19704433497537
15003007100,Census Tract 71; Honolulu County; Hawaii,3687,103971,3.5259018171955523,14.392059553349876,1.82956186807896,28.454501685122775,47.11912336514669,99.26605504587155,0,0,8.97748847301329,1.2205044751830758
15009030708,Census Tract 307.08; Maui County; Hawaii,2695,102195,11.168831168831169,8.19672131147541,1.5517241379310345,22.758620689655174,12.282003710575138,46.678966789667896,0,6.365313653136531,4.675324675324675,19.925788497217066
15003000122,Census Tract 1.22; Honolulu County; Hawaii,3036,132933,2.088859416445623,0,0,25.451343020695727,19.686353019686354,3.3570701932858595,2.746693794506612,2.746693794506612,2.206851119894598,31.752305665349144
